# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
5,7/31/2017 7:30,0.4326,0.0132,0.7384,0.2484,8,0.316,0.029,0.921,0.05,0,0,1,0
5,7/28/2017 11:49,0.506485714,0.009428571,0.893714286,0.096857143,6,0.9497,0.019,0.768,0.213,0,0,1,0
5,7/28/2017 5:55,0.11402,0.0178,0.9556,0.0264,1,0.9353,0.048,0.831,0.121,0.4404,0,0.805,0.195
6,7/24/2017 19:08,0.478183333,0.011166667,0.829333333,0.159666667,7,0.9744,0,0.807,0.193,0.4404,0,0.707,0.293
4,7/21/2017 21:09,0.428125,0.01425,0.622,0.36375,1,0.4497,0.081,0.801,0.118,-0.3818,0.206,0.794,0
1,7/21/2017 9:25,0.743,0,0.85,0.15,1,0,0,1,0,0.4588,0,0.75,0.25
1,7/20/2017 18:14,0,0,1,0,0,-0.3875,0.103,0.822,0.075,0.4588,0,0.789,0.211
3,7/20/2017 12:17,0.18955,0.0475,0.88225,0.07025,3,0.7351,0.078,0.649,0.273,-0.2732,0.259,0.741,0
1,7/19/2017 5:10,0.296,0,0.944,0.056,3,0.9671,0,0.777,0.223,0.6114,0,0.667,0.333
3,7/19/2017 0:38,0.7589,0.028,0.843666667,0.128666667,5,0.9927,0.029,0.809,0.162,0.4019,0,0.881,0.119
8,7/18/2017 6:16,0.251885714,0.015428571,0.930714286,0.053857143,1,0.95,0.04,0.857,0.104,0.1901,0,0.863,0.137
1,7/17/2017 9:37,0.743,0,0.85,0.15,1,0,0,1,0,0.296,0,0.761,0.239
6,7/15/2017 22:56,0.49714,0.017,0.9194,0.0636,4,-0.7391,0.11,0.83,0.06,-0.2732,0.344,0.656,0
0,7/15/2017 15:07,0,0,0,0,3,0.6661,0.029,0.885,0.087,0,0,1,0
1,7/13/2017 13:25,0.2263,0,0.903,0.097,1,0.8402,0,0.786,0.214,0,0,1,0
8,7/12/2017 7:40,0.27555,0.009375,0.785375,0.080375,3,-0.3382,0.076,0.924,0,0.1027,0.198,0.566,0.236
4,7/11/2017 1:48,0.253325,0.02175,0.81975,0.15875,6,0.8714,0,0.835,0.165,0.7263,0,0.664,0.336
3,7/9/2017 14:16,0.460033333,0.046333333,0.864666667,0.089333333,7,0.4926,0,0.883,0.117,0.3182,0,0.753,0.247
22,7/6/2017 14:54,0.453622727,0.046909091,0.827363636,0.125681818,6,0.9195,0,0.781,0.219,0.3612,0,0.615,0.385
6,7/5/2017 15:46,0.544333333,0.027,0.804833333,0.168166667,5,0.4389,0.065,0.775,0.16,0,0,1,0
3,7/5/2017 10:37,0.457133333,0.047333333,0.827333333,0.125,0,0,0,1,0,0.6249,0,0.631,0.369
0,7/4/2017 13:22,0,0,0,0,5,-0.7744,0.104,0.857,0.039,0,0,1,0
0,7/3/2017 20:02,0,0,0,0,0,-0.4501,0.04,0.96,0,0,0,1,0
9,6/30/2017 14:08,0.326033333,0.087333333,0.679,0.233777778,0,0.997,0.035,0.833,0.132,-0.68,0.337,0.663,0
4,6/26/2017 19:57,0.71135,0.0245,0.799,0.1765,4,0.9352,0,0.874,0.126,0,0,1,0
3,6/26/2017 1:34,0.699975,0,0.7495,0.2505,2,0.9844,0.01,0.85,0.14,0.296,0,0.804,0.196
5,6/24/2017 5:38,0.33704,0.015,0.8894,0.0956,4,0.8176,0,0.816,0.184,0,0,1,0
6,6/22/2017 14:28,0.1115,0.0365,0.883333333,0.080166667,5,0,0,1,0,0,0,1,0
1,6/20/2017 9:14,-0.6705,0.379,0.621,0,6,0.9231,0,0.919,0.081,0,0,1,0
4,6/19/2017 14:16,0.348975,0.03375,0.8965,0.06975,4,0.8809,0.016,0.877,0.107,0,0,1,0
1,6/19/2017 3:55,0.4404,0,0.707,0.293,2,0.9531,0.018,0.825,0.158,0.4019,0,0.526,0.474
8,6/18/2017 18:14,0.46085,0.008125,0.87725,0.114625,4,0.6046,0.029,0.879,0.092,0,0,1,0
2,6/17/2017 18:01,0,0,1,0,0,0.6696,0,0.893,0.107,0,0,1,0
0,6/16/2017 21:34,0,0,0,0,3,0.9836,0.007,0.855,0.139,0,0,1,0
3,6/14/2017 11:34,0.314466667,0.032,0.837,0.131,1,0.2406,0.079,0.816,0.105,0,0,1,0
1,6/13/2017 8:00,0,0,1,0,5,0.7088,0.052,0.879,0.069,0,0,1,0
6,6/12/2017 11:41,0.293833333,0.0175,0.845166667,0.137333333,4,0.0772,0,0.966,0.034,-0.1779,0.436,0.297,0.267
0,6/9/2017 9:28,0,0,0,0,0,0.9313,0.06,0.484,0.456,0,0,1,0
3,6/9/2017 2:54,0.343733333,0,0.929333333,0.070666667,3,0.9554,0,0.898,0.102,0.4019,0,0.748,0.252
0,6/9/2017 1:14,0,0,0,0,3,0.1531,0.072,0.843,0.084,-0.1027,0.179,0.672,0.149
4,6/8/2017 21:15,0.473675,0.037,0.85175,0.111,3,0,0,1,0,0.128,0,0.909,0.091
6,6/8/2017 17:33,0.258933333,0.024,0.902,0.074,7,0.9475,0.027,0.83,0.144,0.1779,0,0.779,0.221
0,6/5/2017 21:55,0,0,0,0,1,0.926,0.02,0.898,0.082,0.4019,0,0.649,0.351
7,6/5/2017 1:53,0.91986,0.0132,0.8418,0.1448,9,0.4404,0.045,0.854,0.101,0,0,1,0
0,6/3/2017 4:45,0,0,0,0,1,0,0,1,0,0.6597,0,0.481,0.519
0,6/1/2017 18:22,0,0,0,0,0,0.8046,0.04,0.819,0.14,0,0,1,0
6,6/1/2017 13:53,0.628416667,0.016333333,0.790833333,0.193,0,0.9135,0.057,0.691,0.252,0,0,1,0
5,5/29/2017 17:00,0.12052,0.1246,0.7192,0.1562,6,-0.9236,0.059,0.918,0.023,0,0,1,0
10,5/23/2017 14:10,0.36679,0.0392,0.8243,0.1367,3,0.8219,0.029,0.827,0.144,0,0,1,0
1,5/22/2017 7:10,-0.4767,0.756,0.244,0,0,0,0,1,0,0,0,1,0
1,5/21/2017 22:41,-0.0258,0.041,0.919,0.04,6,0.4497,0,0.955,0.045,0.3182,0,0.753,0.247
0,5/18/2017 14:46,0,0,0,0,1,0.5423,0,0.866,0.134,0,0,1,0
0,5/16/2017 16:00,0,0,0,0,7,0.9943,0.008,0.829,0.163,0,0,1,0
3,5/15/2017 16:20,0.414266667,0,0.539,0.461,5,0.3612,0.046,0.866,0.088,0,0,1,0
2,5/15/2017 6:27,0.85795,0,0.619,0.381,2,0.6486,0,0.675,0.325,0.4019,0,0.597,0.403
8,5/14/2017 20:19,0.3203,0.0655,0.827875,0.106625,10,-0.3049,0.082,0.857,0.06,0,0,1,0
7,5/14/2017 8:50,0.524557143,0.064714286,0.832857143,0.102428571,7,0.6908,0,0.882,0.118,0.7882,0,0.68,0.32
3,5/14/2017 6:25,0.910375,0.03675,0.79225,0.17175,9,0.8377,0.02,0.87,0.11,0,0,1,0
0,5/13/2017 8:23,0,0,0,0,1,0,0,1,0,0.7351,0,0.64,0.36
5,5/12/2017 23:55,0.365583333,0.026333333,0.8585,0.115166667,5,0.4696,0.029,0.905,0.066,0.4168,0,0.892,0.108
0,5/11/2017 18:38,0,0,0,0,4,0.9631,0.072,0.66,0.268,0.6369,0,0.741,0.259
4,5/11/2017 12:44,0.1338,0.04525,0.93075,0.024,4,0.4738,0,0.864,0.136,0,0,1,0
10,5/11/2017 11:36,0.36706,0.0191,0.7837,0.0972,8,0.9652,0,0.744,0.256,0,0,1,0
0,5/9/2017 19:58,0,0,0,0,1,0,0,1,0,0,0,1,0
0,5/8/2017 23:29,0,0,0,0,3,0.8802,0,0.711,0.289,0,0,1,0
0,5/6/2017 15:49,0,0,0,0,7,0.9841,0,0.751,0.249,0,0,1,0
0,5/5/2017 14:59,0,0,0,0,1,0,0,1,0,0.7929,0,0.794,0.206
1,5/1/2017 23:58,0,0,1,0,2,0.802,0,0.888,0.112,0,0,1,0
8,4/30/2017 14:12,0.2195125,0,0.738125,0.136875,0,0.9832,0.004,0.893,0.103,0,0,1,0
5,4/29/2017 13:12,0.47838,0,0.8428,0.1572,4,0.6996,0,0.852,0.148,0,0,1,0
2,4/28/2017 2:50,0.8849,0,0.7395,0.2605,2,0.8101,0,0.892,0.108,0,0,1,0
7,4/27/2017 21:46,0.5543,0.008142857,0.830714286,0.161142857,6,0.9468,0.046,0.709,0.245,0,0,1,0
0,4/26/2017 12:29,0,0,0,0,1,0,0,1,0,0,0,1,0
1,4/26/2017 6:01,0.9538,0,0.656,0.344,3,0.8343,0,0.844,0.156,0,0,1,0
3,4/26/2017 5:09,0.4576,0,0.713,0.287,5,0.9702,0,0.726,0.274,0,0,1,0
5,4/25/2017 14:07,0.53462,0.0042,0.89,0.1058,2,0.7059,0.022,0.875,0.102,0,0,1,0
2,4/22/2017 17:56,0.9216,0.024,0.856,0.119,2,0.9129,0.038,0.828,0.134,0,0,1,0
5,4/19/2017 18:07,0.27818,0.0296,0.9054,0.0652,1,0.814,0.086,0.74,0.174,0,0,1,0
0,4/19/2017 14:23,0,0,0,0,0,0.9521,0.031,0.831,0.139,0.6705,0,0.645,0.355
1,4/19/2017 13:19,0.5579,0,0.87,0.13,2,0.9754,0,0.871,0.129,0,0,1,0
6,4/17/2017 15:03,0.454133333,0.014333333,0.814166667,0.171333333,1,0.8739,0,0.885,0.115,0.4019,0,0.649,0.351
3,4/13/2017 16:00,0.2689,0,0.908666667,0.091333333,0,0,0,1,0,0.296,0,0.82,0.18
9,4/12/2017 3:32,0.604911111,0.027333333,0.827222222,0.145666667,10,0.8426,0.034,0.787,0.179,0.3612,0,0.828,0.172
3,4/11/2017 17:37,0.723233333,0.01,0.765,0.225,2,0.9531,0,0.584,0.416,0.4019,0,0.748,0.252
7,4/10/2017 3:00,0.176383333,0.0535,0.831,0.1155,5,0.9018,0.028,0.865,0.107,0.69,0,0.637,0.363
0,4/4/2017 15:36,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4/3/2017 17:38,0,0,0,0,5,0.9678,0.013,0.866,0.121,0,0,1,0
4,4/3/2017 16:30,0.5335,0.00475,0.8375,0.15775,5,0.2617,0,0.958,0.042,0,0,1,0
7,4/2/2017 11:54,0.381285714,0.026571429,0.825857143,0.147428571,5,0.7039,0,0.907,0.093,0,0,1,0
3,4/1/2017 12:30,0.676966667,0.014,0.816,0.17,3,0.7948,0.02,0.876,0.105,0,0,1,0
8,3/31/2017 14:26,0.2553125,0.03275,0.9035,0.06375,2,0.9564,0,0.846,0.154,0,0,1,0
6,3/31/2017 14:07,0.038333333,0.083,0.6265,0.123833333,1,0.5588,0,0.919,0.081,0,0,1,0
2,3/30/2017 18:20,0.57935,0.0445,0.8265,0.129,5,0.9371,0.017,0.778,0.205,0,0,1,0
11,3/29/2017 15:42,0.374909091,0.031454545,0.794,0.174545455,5,0.4606,0,0.951,0.049,0,0,1,0
5,3/28/2017 0:17,0.359,0.0114,0.8956,0.093,3,0.9213,0.03,0.887,0.084,0,0,1,0
13,3/27/2017 10:20,0.169723077,0.020076923,0.792538462,0.187384615,1,0.8361,0,0.887,0.113,0,0,1,0
2,3/20/2017 16:53,0.51315,0,0.5165,0.4835,2,0.8622,0.018,0.824,0.159,0,0,1,0
6,3/17/2017 10:04,0.38466,0.0526,0.8276,0.1196,3,0.7964,0,0.798,0.202,0,0,1,0
17,3/14/2017 21:51,0.213,0.039,0.86928,0.09176,3,0.8626,0.031,0.87,0.099,0,0,1,0
9,3/14/2017 13:11,0.350088889,0.072333333,0.757777778,0.169888889,1,0.91,0,0.791,0.209,0,0,1,0
14,3/12/2017 6:42,0.214966667,0.0495,0.878666667,0.071916667,1,0.412,0.059,0.86,0.081,0,0,1,0
2,3/9/2017 0:41,0.45055,0,0.7635,0.2365,3,0.9495,0.041,0.853,0.106,0.34,0,0.745,0.255
5,3/8/2017 15:27,0.55454,0,0.928,0.072,1,0.5775,0,0.923,0.077,0.4019,0,0.816,0.184
2,3/8/2017 3:58,-0.2104,0.0825,0.8515,0.066,2,0.8826,0.066,0.804,0.13,-0.5267,0.595,0.405,0
2,3/7/2017 17:09,0.7625,0.027,0.8845,0.088,3,0.4865,0,0.957,0.043,0,0,1,0
0,3/5/2017 19:11,0,0,0,0,1,0,0,1,0,0,0,1,0
1,3/5/2017 19:11,0.9141,0,0.912,0.088,4,0.7744,0.027,0.829,0.144,0,0,1,0
0,3/2/2017 20:13,0,0,0,0,1,0,0,1,0,0.4404,0,0.818,0.182
2,3/2/2017 16:16,0.649,0,0.836333333,0.163666667,5,0.8812,0.038,0.845,0.117,0.296,0,0.833,0.167
0,3/2/2017 11:43,0,0,0,0,1,0,0,1,0,0.2023,0,0.87,0.13
0,3/2/2017 11:26,0,0,0,0,1,0,0,1,0,0.2023,0,0.87,0.13
0,3/1/2017 18:11,0,0,0,0,1,0,0,1,0,0.4574,0,0.728,0.272
8,3/1/2017 13:15,0.68365,0.018,0.84975,0.13225,3,0.8707,0,0.879,0.121,0.4404,0,0.775,0.225
1,2/27/2017 16:03,0.9627,0,0.762,0.238,5,0.6486,0,0.845,0.155,0,0,1,0
0,2/25/2017 1:15,0,0,0,0,2,0.9625,0,0.876,0.124,0,0,1,0
1,2/24/2017 14:59,0.707,0,0.254,0.746,4,0,0,1,0,0,0,1,0
2,2/16/2017 14:41,0,0,1,0,2,-0.3818,0.025,0.962,0.013,0.3818,0,0.606,0.394
2,2/16/2017 14:11,-0.0408,0.019,0.9725,0.0085,4,0.8807,0,0.884,0.116,0,0,1,0
8,2/15/2017 7:42,0.4833125,0.0265,0.823125,0.150375,3,0.5182,0,0.9,0.1,0,0,1,0
0,2/14/2017 7:50,0,0,0,0,3,0.5048,0.052,0.836,0.112,0,0,1,0
18,2/10/2017 17:10,0.421938889,0.024833333,0.869777778,0.105333333,2,-0.4687,0.045,0.939,0.016,0,0,1,0
2,2/9/2017 13:22,0.2202,0,0.5,0.5,1,0.3182,0,0.951,0.049,0,0,1,0
9,2/6/2017 12:05,0.386477778,0.036666667,0.846444444,0.116888889,7,0.9054,0.057,0.805,0.138,0,0,1,0
37,2/4/2017 18:53,0.26935625,0.02725,0.88371875,0.08903125,10,0.7814,0.127,0.712,0.161,-0.0772,0.141,0.733,0.126
2,2/3/2017 21:06,0.2608,0.068,0.751,0.181,2,0.5583,0,0.862,0.138,0,0,1,0
8,2/3/2017 12:20,0.2301375,0.01175,0.8985,0.089625,3,0.7543,0.036,0.888,0.077,0.3818,0,0.822,0.178
5,2/2/2017 13:42,0.2143,0,0.7574,0.2426,2,0.96,0,0.877,0.123,0.5562,0,0.715,0.285
5,2/1/2017 20:16,0.2772,0.0318,0.8198,0.1484,1,0.9549,0,0.811,0.189,0.3182,0,0.796,0.204
3,1/26/2017 0:09,-0.0436,0.016,0.969666667,0.014333333,3,-0.7906,0.216,0.784,0,-0.628,0.256,0.744,0
0,1/23/2017 21:01,0,0,0,0,2,0.6239,0,0.831,0.169,0,0,1,0
0,1/20/2017 8:29,0,0,0,0,1,-0.438,0.121,0.879,0,0,0,1,0
1,1/19/2017 20:57,0.2144,0,0.972,0.028,4,0.8942,0.022,0.828,0.15,0.4019,0,0.649,0.351
0,1/18/2017 5:25,0,0,0,0,0,-0.0258,0.022,0.957,0.021,-0.3182,0.204,0.796,0
0,1/16/2017 15:25,0,0,0,0,2,0.6486,0.027,0.854,0.119,0,0,1,0
5,1/15/2017 23:00,0.06485,0.051,0.8775,0.0715,4,0.9548,0.045,0.745,0.21,0.4019,0,0.769,0.231
1,1/12/2017 19:22,0.8977,0.03,0.844,0.126,3,0.0516,0.102,0.787,0.111,0.1779,0,0.855,0.145
9,1/12/2017 17:07,0.203022222,0.034,0.869444444,0.096444444,6,0.9319,0.017,0.818,0.165,0.4927,0,0.738,0.262
4,1/12/2017 16:15,-0.070675,0.08325,0.833,0.08375,1,0.3947,0.05,0.823,0.126,-0.2732,0.072,0.928,0
2,1/11/2017 22:41,0.3719,0.028,0.8785,0.0935,3,0.5423,0,0.907,0.093,0,0,1,0
8,1/2/2017 4:50,0.360825,0,0.835375,0.164625,5,0.884,0.08,0.792,0.128,0.5538,0,0.834,0.166
0,12/30/2016 19:38,0,0,0,0,1,0,0,1,0,0,0,1,0
2,12/29/2016 3:52,0.6335,0.0055,0.8735,0.121,1,0.874,0.019,0.917,0.064,0,0,1,0
0,12/28/2016 21:15,0,0,0,0,3,0.0772,0.083,0.802,0.115,0,0,1,0
0,12/22/2016 14:48,0,0,0,0,2,0,0,1,0,0.6369,0,0.606,0.394
10,12/21/2016 14:20,0.452855556,0.010333333,0.812222222,0.177555556,3,0.34,0,0.957,0.043,0.4019,0,0.597,0.403
1,12/19/2016 11:23,0.7964,0,0.74,0.26,2,0.9851,0.021,0.843,0.136,0,0,1,0
9,12/18/2016 4:45,0.1160125,0.13275,0.677625,0.189375,4,0.3506,0.028,0.894,0.078,0,0,1,0
13,12/18/2016 0:17,0.655007692,0.012923077,0.783307692,0.203769231,8,0.7319,0,0.908,0.092,0,0,1,0
16,12/17/2016 5:45,0.51675625,0.02375,0.8346875,0.141625,5,0.9501,0,0.904,0.096,0.743,0,0.622,0.378
2,12/16/2016 17:33,0.67135,0.025,0.8795,0.095,5,0.8442,0,0.835,0.165,0.5267,0,0.595,0.405
0,12/15/2016 17:35,0,0,0,0,2,0.1926,0,0.895,0.105,0.1779,0,0.876,0.124
6,12/12/2016 19:48,0.3116,0.0215,0.890166667,0.088333333,3,0.6542,0.041,0.88,0.079,0,0,1,0
9,12/12/2016 14:30,0.7457,0.0185,0.8526,0.1288,9,-0.0237,0.051,0.913,0.036,0,0,1,0
1,12/12/2016 10:10,0,0,1,0,0,0.957,0.006,0.936,0.058,0,0,1,0
12,12/12/2016 4:25,0.078475,0.01625,0.822666667,0.077833333,3,0.7964,0,0.785,0.215,0,0,1,0
12,12/11/2016 19:30,0.311391667,0.012916667,0.857583333,0.129416667,1,0.8679,0.028,0.844,0.127,0,0,1,0
5,12/11/2016 17:08,0.61848,0.0034,0.7938,0.2028,1,0.9715,0,0.831,0.169,0.296,0,0.82,0.18
0,12/11/2016 17:03,0,0,0,0,1,0,0,1,0,0,0,1,0
2,12/8/2016 9:20,0.44425,0,0.9615,0.0385,3,0.8904,0.017,0.892,0.091,-0.0516,0.375,0.625,0
0,12/6/2016 22:03,0,0,0,0,2,0.5707,0.039,0.887,0.074,-0.6114,0.444,0.556,0
8,12/4/2016 18:46,0.3952625,0.018125,0.871625,0.11025,3,0.8221,0.032,0.743,0.225,0,0,1,0
0,12/2/2016 1:55,0,0,0,0,1,0,0,1,0,0,0,1,0
9,12/1/2016 23:20,0.199133333,0.044222222,0.839222222,0.116555556,4,0.6848,0,0.819,0.181,0,0,1,0
0,12/1/2016 20:05,0,0,0,0,6,0,0,1,0,0,0,1,0
9,11/28/2016 20:44,0.541511111,0.024,0.817666667,0.158222222,5,-0.1768,0.022,0.953,0.025,0,0,1,0
0,11/25/2016 7:05,0,0,0,0,5,0.3182,0,0.859,0.141,0,0,1,0
0,11/22/2016 20:40,0,0,0,0,2,0.9477,0,0.818,0.182,0,0,1,0
12,11/18/2016 11:16,0.07342,0.0182,0.954,0.0278,1,0.8146,0,0.906,0.094,0.7184,0,0.4,0.6
3,11/15/2016 20:48,-0.190766667,0.164333333,0.779333333,0.056333333,1,0,0,1,0,0,0,1,0
0,11/9/2016 20:20,0,0,0,0,1,0.9587,0,0.795,0.205,0.3818,0,0.833,0.167
9,11/7/2016 16:10,0.5179625,0.104,0.716875,0.179125,15,-0.7913,0.159,0.768,0.072,-0.5719,0.439,0.561,0
0,11/4/2016 13:40,0,0,0,0,1,0,0,1,0,0.34,0,0.676,0.324
1,10/29/2016 20:01,0.3612,0,0.783,0.217,3,0.4497,0,0.894,0.106,0.5267,0,0.714,0.286
8,10/26/2016 2:09,0.0002,0.122,0.76825,0.109875,1,0.5859,0.061,0.841,0.098,-0.7527,0.304,0.696,0
0,10/24/2016 0:21,0,0,0,0,1,0,0,1,0,0.3182,0,0.813,0.187
4,10/23/2016 23:54,0.4118,0.027666667,0.868666667,0.103666667,10,0.9978,0.028,0.81,0.162,0.3818,0,0.698,0.302
4,10/23/2016 15:58,0.62045,0,0.85825,0.14175,1,0.8904,0.055,0.812,0.132,0.1759,0.161,0.63,0.209
2,10/19/2016 4:32,0.62705,0.0165,0.8895,0.094,2,0.9377,0,0.857,0.143,0,0,1,0
18,10/17/2016 9:23,0.218284211,0.023052632,0.868421053,0.108526316,12,0.7865,0,0.95,0.05,-0.1761,0.096,0.904,0
2,10/12/2016 8:38,0.6406,0.083,0.7105,0.2065,2,0.871,0.028,0.71,0.262,0.4019,0,0.816,0.184
8,10/11/2016 16:50,-0.0344875,0.167375,0.72725,0.1055,4,0.9123,0.071,0.744,0.185,0,0,1,0
3,10/10/2016 8:05,-0.076766667,0.055,0.901,0.044333333,1,0.9001,0,0.831,0.169,0,0,1,0
0,10/7/2016 11:04,0,0,0,0,2,0,0,1,0,0,0,1,0
2,10/7/2016 8:09,0.23765,0,0.872,0.128,5,0.9824,0,0.829,0.171,0,0,1,0
5,10/6/2016 20:31,0.40056,0.0448,0.8398,0.1152,3,0.9889,0.014,0.903,0.083,0,0,1,0
3,10/5/2016 22:06,0.0913,0.023333333,0.883333333,0.093,8,0.9554,0.039,0.844,0.117,0.0772,0.183,0.609,0.209
3,10/5/2016 10:32,0.459433333,0.031666667,0.906333333,0.062,2,-0.6486,0.057,0.924,0.019,0,0,1,0
1,10/2/2016 21:34,0.5475,0.027,0.898,0.075,4,0.765,0,0.88,0.12,0,0,1,0
2,9/26/2016 17:34,-0.13345,0.0385,0.9345,0.0265,2,0.6046,0,0.959,0.041,0,0,1,0
6,9/23/2016 1:43,0.75444,0.0214,0.7922,0.1866,3,0.8953,0,0.842,0.158,0.34,0,0.893,0.107
5,9/22/2016 23:43,0.34404,0.0354,0.7604,0.2042,1,0.9747,0,0.74,0.26,0.5106,0,0.476,0.524
0,9/22/2016 20:55,0,0,0,0,1,0.9501,0.027,0.856,0.117,0.4019,0,0.816,0.184
6,9/14/2016 16:33,0.295233333,0.01,0.924833333,0.065166667,2,0.9392,0,0.854,0.146,0.4019,0,0.722,0.278
22,9/12/2016 22:56,0.172131818,0.065863636,0.796272727,0.092363636,2,0.9493,0.03,0.759,0.211,0.0516,0.162,0.662,0.176
4,9/7/2016 14:02,0.572,0.021,0.79925,0.17975,0,0,0,1,0,0,0,1,0
0,9/7/2016 6:31,0,0,0,0,0,0.2732,0,0.919,0.081,0,0,1,0
6,9/5/2016 20:40,0.387683333,0.037,0.7315,0.231333333,8,0.6793,0,0.877,0.123,0,0,1,0
5,9/5/2016 13:51,0.02318,0.0302,0.9282,0.0418,2,-0.1655,0.087,0.824,0.089,0.4019,0,0.597,0.403
4,8/31/2016 12:13,0.45155,0,0.92775,0.07225,6,0.9331,0,0.854,0.146,0,0,1,0
0,8/26/2016 10:43,0,0,0,0,0,0.8979,0,0.896,0.104,0,0,1,0
6,8/24/2016 12:32,0.3647,0.018166667,0.776166667,0.205666667,3,0.4404,0,0.909,0.091,0,0,1,0
0,8/24/2016 8:06,0,0,0,0,0,0.993,0.021,0.844,0.136,0.4019,0,0.769,0.231
3,8/24/2016 3:26,0,0,1,0,0,0.7644,0.016,0.891,0.093,0,0,1,0
0,8/23/2016 8:58,0,0,0,0,0,0.9764,0.013,0.906,0.081,0,0,1,0
0,8/22/2016 8:08,0,0,0,0,1,0.9719,0.017,0.906,0.077,0,0,1,0
29,8/20/2016 4:48,0.538896429,0.036464286,0.836178571,0.127428571,3,0.9922,0.022,0.896,0.082,0,0,1,0
0,8/20/2016 2:40,0,0,0,0,1,0.993,0.004,0.858,0.138,0,0,1,0
5,8/19/2016 16:11,-0.47828,0.0642,0.9194,0.0166,10,0.8924,0.02,0.851,0.128,0.3818,0,0.822,0.178
1,8/19/2016 10:27,-0.1027,0.189,0.811,0,0,0.9866,0.006,0.897,0.097,0,0,1,0
0,8/18/2016 7:49,0,0,0,0,0,0.9975,0.021,0.807,0.173,0,0,1,0
11,8/17/2016 22:34,0.212858333,0.0785,0.81475,0.106916667,5,0.8668,0,0.787,0.213,0.4019,0,0.69,0.31
0,8/17/2016 7:18,0,0,0,0,0,0.9863,0.02,0.867,0.113,0,0,1,0
1,8/16/2016 8:28,0.34,0,0.854,0.146,2,0.9886,0.051,0.811,0.138,-0.128,0.236,0.569,0.195
1,8/15/2016 8:26,0.6813,0.022,0.904,0.074,0,0.9976,0.026,0.764,0.21,0,0,1,0
0,8/13/2016 2:29,0,0,0,0,2,0.9823,0.033,0.862,0.106,0,0,1,0
0,8/12/2016 2:47,0,0,0,0,1,0.9909,0.004,0.884,0.112,0,0,1,0
0,8/11/2016 6:30,0,0,0,0,1,0.9932,0.032,0.839,0.13,0,0,1,0
0,8/5/2016 7:39,0,0,0,0,2,0.0767,0.072,0.852,0.076,0,0,1,0
8,8/4/2016 23:06,0.66135,0.0035,0.880625,0.115875,9,0.9396,0.013,0.86,0.127,0,0,1,0
1,8/4/2016 7:22,0.6565,0.031,0.869,0.101,1,0.9976,0.009,0.837,0.154,0.296,0.255,0.283,0.462
0,8/3/2016 6:04,0,0,0,0,0,0.9896,0.037,0.848,0.116,0,0,1,0
2,7/31/2016 21:38,0.4868,0,0.876,0.124,3,0.9668,0.016,0.781,0.203,0.6597,0,0.156,0.844
2,7/29/2016 2:21,-0.0374,0.128,0.8405,0.0315,2,-0.956,0.119,0.803,0.078,0.0772,0.296,0.37,0.333
2,7/26/2016 8:16,-0.19565,0.0595,0.907,0.0335,2,0.7579,0.05,0.759,0.191,0.4767,0,0.744,0.256
2,7/26/2016 2:28,0.6481,0.0195,0.847,0.134,2,0.6249,0,0.896,0.104,0,0,1,0
8,7/25/2016 21:37,0.634525,0.0015,0.792375,0.206125,1,0.8944,0,0.887,0.113,0,0,1,0
0,7/25/2016 3:33,0,0,0,0,1,0.0267,0.049,0.894,0.057,0.34,0,0.769,0.231
1,7/21/2016 17:38,0.9676,0.017,0.837,0.146,3,0.8494,0.049,0.776,0.175,0.7184,0,0.222,0.778
9,7/21/2016 14:47,0.512977778,0.024,0.825777778,0.150222222,5,-0.6889,0.095,0.825,0.081,0,0,1,0
3,7/18/2016 6:23,0.284533333,0.065,0.764666667,0.170333333,1,0.9979,0.018,0.788,0.194,0,0,1,0
7,7/17/2016 8:41,0.158928571,0.032142857,0.899571429,0.067857143,0,0.8885,0,0.807,0.193,0.34,0.054,0.833,0.113
0,7/15/2016 9:40,0,0,0,0,0,-0.9916,0.142,0.796,0.062,-0.6633,0.33,0.67,0
5,7/12/2016 16:15,0.16854,0.147,0.701,0.152,2,-0.4753,0.136,0.789,0.075,0,0,1,0
5,7/10/2016 17:33,0.35294,0,0.759,0.241,3,0.7778,0,0.686,0.314,0,0,1,0
4,7/10/2016 13:11,0.310525,0.049,0.8835,0.0675,4,0.7991,0,0.883,0.117,0,0,1,0
2,7/2/2016 7:47,0.4916,0.0125,0.8385,0.149,1,0.25,0.036,0.902,0.062,0.6705,0,0.154,0.846
3,6/26/2016 8:18,0.306566667,0.005666667,0.935333333,0.059,5,0.4404,0.072,0.777,0.15,-0.4019,0.403,0.597,0
11,6/23/2016 23:10,0.403583333,0.0255,0.694333333,0.28025,9,0.4003,0,0.969,0.031,0,0,1,0
4,6/23/2016 15:53,0.1468,0,0.86,0.14,2,-0.2617,0.063,0.898,0.039,0,0,1,0
5,6/22/2016 9:06,0.356125,0,0.8625,0.1375,2,0.4515,0.025,0.915,0.06,0.8588,0,0.777,0.223
6,6/21/2016 2:02,0.3537,0,0.8502,0.1498,7,0.7845,0,0.797,0.203,0,0,1,0
0,6/20/2016 18:56,0,0,0,0,0,0,0,1,0,0.4754,0,0.781,0.219
