# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
17,11/29/2017,0.11071875,0.0899375,0.7810625,0.129,2,0,0,1,0,0.3612,0,0.828,0.172
3,11/29/2017,0,0,0.5,0,0,0,0,1,0,0,0,1,0
2,11/29/2017,0.05035,0.078,0.3335,0.0885,2,0.8658,0.062,0.755,0.183,0,0,1,0
15,11/29/2017,-0.0897,0.149133333,0.775266667,0.0756,0,0,0,1,0,-0.4019,0.73,0.27,0
2,11/29/2017,0.3214,0.041,0.8255,0.1335,1,0.4404,0,0.9,0.1,0.5574,0,0.796,0.204
8,11/29/2017,0.2761375,0.0665,0.621125,0.312375,13,0.5528,0,0.663,0.337,0,0,1,0
12,11/29/2017,-0.103783333,0.091666667,0.850666667,0.05775,3,-0.504,0.038,0.962,0,-0.4939,0.444,0.556,0
1,11/29/2017,0.7096,0,0.877,0.123,3,-0.0129,0.066,0.845,0.089,0,0,1,0
5,11/29/2017,0.37856,0,0.7792,0.2208,4,0.869,0.007,0.923,0.07,0,0,1,0
12,11/29/2017,0.247841667,0.037666667,0.628833333,0.333583333,6,0.941,0.02,0.777,0.202,-0.3818,0.58,0.1,0.32
6,11/29/2017,0.532133333,0.034333333,0.669666667,0.296,5,0.9617,0.035,0.794,0.171,0,0,1,0
3,11/29/2017,0.5123,0,0.605333333,0.394666667,1,0.6989,0.073,0.637,0.29,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0.3786,0,0.834,0.166
4,11/29/2017,0.19175,0.05425,0.78975,0.156,2,-0.276,0.12,0.768,0.112,-0.2516,0.334,0.666,0
8,11/29/2017,0.223442857,0.076285714,0.745428571,0.178142857,2,-0.7291,0.269,0.654,0.078,-0.5106,0.524,0.476,0
2,11/29/2017,0.08895,0.0345,0.9205,0.045,0,0.9663,0.053,0.788,0.159,0,0,1,0
7,11/29/2017,0.337585714,0,0.758142857,0.241857143,0,0.9308,0.022,0.814,0.164,0.6369,0,0.488,0.512
13,11/29/2017,0.511684615,0.051384615,0.738153846,0.210307692,1,0.9748,0.047,0.799,0.155,0,0,1,0
8,11/29/2017,0.175325,0.011,0.91575,0.07325,0,0.9247,0.012,0.841,0.147,0,0,1,0
6,11/29/2017,0.210283333,0.0215,0.768166667,0.210333333,3,0.9175,0.058,0.808,0.134,0,0,1,0
1,11/29/2017,0.7677,0.014,0.908,0.078,1,0,0,1,0,-0.128,0.2,0.8,0
5,11/29/2017,0.321675,0.01875,0.83,0.151,5,0.8118,0.042,0.758,0.2,0.4199,0,0.589,0.411
5,11/29/2017,0.19798,0.023,0.7996,0.1774,12,-0.7132,0.141,0.754,0.105,0.69,0,0.659,0.341
3,11/29/2017,0.4971,0,0.732666667,0.267333333,3,0,0,0,0,0.6369,0,0.766,0.234
0,11/29/2017,0,0,0,0,2,0,0,0,0,0,0,1,0
10,11/29/2017,0.3371,0.013222222,0.905888889,0.080888889,4,0.8603,0.06,0.77,0.17,0,0,1,0
0,11/29/2017,0,0,0,0,10,0,0,0,0,0.25,0,0.778,0.222
12,11/29/2017,0.098425,0.080083333,0.645833333,0.274083333,42,0,0,0,0,-0.1759,0.234,0.572,0.194
2,11/29/2017,-0.1706,0.0495,0.9505,0,1,0.3612,0,0.94,0.06,0,0,1,0
12,11/29/2017,0.202066667,0.010333333,0.817,0.172666667,2,-0.6059,0.05,0.924,0.027,-0.3804,0.206,0.794,0
2,11/29/2017,0.2099,0.122,0.8205,0.0575,3,0,0,0,0,0,0,1,0
3,11/29/2017,0.096833333,0.024333333,0.94,0.035666667,7,0,0,1,0,0,0,1,0
7,11/29/2017,0.319828571,0.015428571,0.599,0.385571429,7,0.2319,0.128,0.777,0.095,0,0,1,0
24,11/29/2017,0.084020833,0.1295,0.735208333,0.135333333,0,0.8402,0,0.714,0.286,0,0,1,0
1,11/29/2017,0,0,0,0,2,0.9061,0.051,0.678,0.271,0,0,1,0
2,11/29/2017,0.31845,0,0.7175,0.2825,2,0.5267,0,0.85,0.15,0.3182,0,0.85,0.15
12,11/29/2017,0.085845455,0.026272727,0.923454545,0.050181818,3,0.4404,0,0.938,0.062,0.6369,0,0.704,0.296
47,11/29/2017,0.055377778,0.073555556,0.770155556,0.156266667,29,0.4657,0.067,0.766,0.168,0,0,1,0
3,11/29/2017,0.5347,0,0.870666667,0.129333333,3,-0.1513,0.062,0.891,0.047,0.0772,0,0.874,0.126
5,11/29/2017,0.53188,0.039,0.7058,0.255,2,0.8426,0,0.749,0.251,0.4019,0,0.426,0.574
14,11/29/2017,0.093384615,0.006846154,0.875769231,0.117384615,3,0,0,0,0,0,0,1,0
3,11/29/2017,0.359566667,0,0.683,0.317,3,0.8671,0,0.822,0.178,0.34,0,0.876,0.124
1,11/29/2017,0.6908,0,0.794,0.206,1,-0.4389,0.226,0.67,0.105,0.7506,0,0.637,0.363
10,11/29/2017,0.137944444,0.032444444,0.848888889,0.118777778,4,0.4515,0,0.858,0.142,0,0,1,0
0,11/29/2017,0,0,0,0,0,0.9896,0.028,0.729,0.243,0.3612,0,0.8,0.2
5,11/29/2017,0.253575,0.01025,0.69975,0.29,3,0,0,0,0,0.1027,0.061,0.861,0.078
6,11/29/2017,0.159275,0.054,0.70775,0.23825,1,-0.2732,0.046,0.932,0.023,0,0,1,0
1,11/29/2017,-0.2263,0.232,0.632,0.137,0,0,0,1,0,0,0,1,0
6,11/29/2017,-0.1611,0.086666667,0.88,0.0335,1,0,0,0,0,0,0,1,0
14,11/29/2017,0.209946154,0.017,0.910538462,0.072461538,1,0.7096,0,0.856,0.144,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0.5192,0,0.886,0.114
5,11/29/2017,0.36542,0.0052,0.8976,0.097,1,-0.0258,0.098,0.806,0.096,-0.5574,0.783,0.217,0
5,11/29/2017,0.02394,0.071,0.8626,0.0664,14,0.7968,0,0.91,0.09,0,0,1,0
4,11/29/2017,0.22575,0.046,0.8255,0.12875,3,0.9459,0.038,0.805,0.157,0,0,1,0
2,11/29/2017,0.54635,0,0.6015,0.3985,0,0.0516,0.083,0.828,0.089,0,0,1,0
0,11/29/2017,0,0,0,0,1,0.8439,0,0.748,0.252,0.4404,0,0.508,0.492
8,11/29/2017,0.240633333,0.0085,0.903833333,0.087666667,4,0.4019,0,0.856,0.144,0,0,1,0
1,11/29/2017,0.6899,0.043,0.821,0.135,4,-0.4097,0.05,0.898,0.052,0,0,1,0
7,11/29/2017,0.234957143,0,0.665142857,0.192,4,-0.6136,0.313,0.687,0,0,0,1,0
51,11/29/2017,0.043443137,0.069882353,0.847980392,0.082215686,15,-0.7351,0.283,0.625,0.092,-0.6486,0.235,0.765,0
0,11/29/2017,0,0,0,0,2,0.128,0,0.96,0.04,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,-0.2732,0.149,0.851,0
3,11/29/2017,0.5708,0.093666667,0.617666667,0.288333333,1,0.6224,0.042,0.867,0.091,0,0,1,0
4,11/29/2017,0.305975,0.03025,0.75475,0.215,5,-0.6263,0.126,0.813,0.061,0.4019,0,0.748,0.252
5,11/29/2017,0.77494,0.0124,0.7752,0.2122,8,0,0,0,0,0,0,1,0
29,11/29/2017,0.011971429,0.050678571,0.853785714,0.0955,60,-0.7913,0.203,0.73,0.068,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0.3415,0,0.675,0.325
3,11/29/2017,0.106066667,0,0.666666667,0.333333333,8,0.4404,0,0.633,0.367,0.3182,0,0.796,0.204
10,11/29/2017,0.558522222,0.023222222,0.690222222,0.286555556,5,-0.0996,0.05,0.913,0.037,0,0,1,0
2,11/29/2017,0.6935,0.015,0.8635,0.1215,2,0.663,0.05,0.847,0.103,-0.296,0.423,0.577,0
4,11/29/2017,0.210966667,0.021,0.814666667,0.164333333,5,0.886,0,0.714,0.286,0,0,1,0
4,11/29/2017,-0.0625,0.068,0.872,0.06025,0,0.9161,0.025,0.749,0.226,0,0,1,0
2,11/29/2017,0,0,1,0,1,0.507,0,0.846,0.154,0.3612,0,0.8,0.2
1,11/29/2017,0.4926,0,0.842,0.158,5,-0.8331,0.109,0.804,0.088,0,0,1,0
1,11/29/2017,0,0,0,0,5,0.5399,0,0.775,0.225,0,0,1,0
1,11/29/2017,0.2382,0.17,0.567,0.262,3,0,0,0,0,-0.561,0.218,0.782,0
1,11/29/2017,0.5053,0,0.771,0.229,3,0.9801,0,0.824,0.176,0.2732,0,0.769,0.231
6,11/29/2017,0.04525,0.062666667,0.8545,0.082833333,0,0.0165,0.053,0.909,0.038,0,0,1,0
6,11/29/2017,-0.04085,0.037,0.907,0.056,1,0.885,0.036,0.793,0.171,0.4404,0,0.674,0.326
514,11/29/2017,0.150526941,0.060068493,0.811929224,0.125728311,4722,0.8225,0,0.411,0.589,0.4019,0,0.891,0.109
6,11/29/2017,0.39515,0.017666667,0.759833333,0.2225,2,0.5913,0.122,0.688,0.19,-0.594,0.216,0.784,0
6,11/29/2017,0.48934,0.023,0.8846,0.0922,3,0.8226,0.061,0.833,0.106,-0.4019,0.351,0.649,0
6,11/29/2017,0.14996,0,0.7126,0.0874,6,0.9186,0,0.536,0.464,-0.34,0.146,0.854,0
10,11/29/2017,0.120288889,0.072333333,0.846111111,0.081555556,8,0.8597,0.043,0.856,0.1,0,0,1,0
1,11/29/2017,-0.1027,0.085,0.915,0,2,0.8953,0.037,0.799,0.165,0,0,1,0
2,11/29/2017,0.61385,0,0.122,0.878,4,0,0,0,0,0.25,0,0.889,0.111
6,11/29/2017,0.05038,0.0822,0.7452,0.1726,0,-0.34,0.107,0.893,0,-0.34,0.13,0.87,0
0,11/29/2017,0,0,0,0,10,0.9799,0.027,0.823,0.15,0,0,1,0
8,11/29/2017,0.0197125,0.123875,0.696625,0.1795,1,0.3736,0.155,0.576,0.269,0,0,1,0
17,11/29/2017,0.494252941,0.020647059,0.716882353,0.262529412,3,0.8481,0.017,0.857,0.127,0,0,1,0
2,11/29/2017,0.38885,0,0.564,0.436,5,0.8283,0.063,0.791,0.146,0,0,1,0
8,11/29/2017,0.323114286,0.085142857,0.627714286,0.287142857,2,0.7382,0,0.811,0.189,0,0,1,0
0,11/29/2017,0,0,0,0,1,0.2168,0.026,0.924,0.049,0,0,1,0
0,11/29/2017,0,0,0,0,6,0,0,1,0,0.2263,0,0.888,0.112
26,11/29/2017,0.34665,0.071730769,0.636807692,0.253038462,25,-0.7278,0.141,0.838,0.022,0.2235,0,0.761,0.239
19,11/29/2017,0.197636842,0.063526316,0.754578947,0.181894737,2,-0.8176,0.097,0.863,0.04,0.6476,0,0.63,0.37
6,11/29/2017,0.613066667,0,0.4655,0.5345,6,0.9711,0.045,0.786,0.169,0.4588,0,0.5,0.5
14,11/29/2017,-0.02416,0.0572,0.895066667,0.047666667,55,0,0,0,0,-0.296,0.136,0.864,0
18,11/29/2017,0.302916667,0.039166667,0.699833333,0.261055556,0,0.6946,0,0.887,0.113,0,0,1,0
4,11/29/2017,0.270775,0.00475,0.94125,0.054,1,-0.5362,0.257,0.743,0,0.2023,0,0.878,0.122
6,11/29/2017,0.547433333,0.025,0.650333333,0.324666667,1,0,0,0,0,-0.2144,0.127,0.785,0.088
3,11/29/2017,0.376933333,0.045,0.817,0.138333333,5,0.9641,0.048,0.727,0.226,0,0,1,0
8,11/29/2017,0.307185714,0.070142857,0.786,0.144,6,0.5918,0.161,0.599,0.24,-0.2732,0.296,0.704,0
29,11/29/2017,0.195710714,0.013892857,0.931392857,0.054785714,2,0,0,1,0,0,0,1,0
4,11/29/2017,0.2041,0.04025,0.862,0.098,4,0.5204,0.029,0.896,0.074,0,0,1,0
5,11/29/2017,0.213875,0,0.66725,0.08275,11,0.8848,0,0.902,0.098,0.8422,0,0.807,0.193
4,11/29/2017,0.345325,0.0735,0.55575,0.37075,7,0,0,1,0,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0.6908,0,0.82,0.18
7,11/29/2017,0.444216667,0.019833333,0.545833333,0.434333333,85,0,0,0,0,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0.3182,0,0.753,0.247
9,11/29/2017,-0.038422222,0.096777778,0.734555556,0.168666667,15,0.9477,0,0.786,0.214,0,0,1,0
4,11/29/2017,0.136825,0,0.9295,0.0705,5,0.6705,0.143,0.286,0.571,0,0,1,0
1,11/29/2017,0,0,1,0,5,0,0,0,0,0.4404,0,0.508,0.492
4,11/29/2017,0.164925,0,0.8175,0.1825,2,0,0,0,0,0,0,1,0
0,11/29/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
1,11/29/2017,0,0,1,0,1,0.3182,0,0.813,0.187,0,0,1,0
110,11/29/2017,0.129578641,0.056679612,0.77307767,0.131427184,239,0.3094,0.099,0.764,0.137,0.3612,0,0.8,0.2
2,11/29/2017,-0.296,0.423,0.577,0,17,0.8953,0,0.768,0.232,0.0516,0,0.714,0.286
330,11/29/2017,0.133419315,0.054626168,0.803448598,0.132570093,3873,0,0,0,0,0.2263,0,0.678,0.322
4,11/29/2017,0.4768,0.03975,0.6675,0.293,2,0.8271,0.06,0.763,0.177,0,0,1,0
10,11/29/2017,-0.02819,0.1499,0.785,0.0651,7,-0.3527,0.106,0.841,0.053,0,0,1,0
21,11/29/2017,0.36349,0.04145,0.81185,0.1467,5,0.8738,0,0.763,0.237,0.2732,0.083,0.759,0.159
5,11/29/2017,0.2554,0.0226,0.922,0.0554,2,-0.1655,0.043,0.957,0,0,0,1,0
12,11/28/2017,0.147581818,0.066454545,0.829909091,0.103636364,6,0,0,0,0,0,0,1,0
5,11/28/2017,0.20996,0.0246,0.796,0.1794,2,-0.1159,0.027,0.952,0.021,0,0,1,0
23,11/28/2017,0.144,0.081045455,0.835590909,0.083318182,8,0.6945,0.032,0.841,0.127,0,0,1,0
37,11/28/2017,0.147448276,0.041965517,0.757034483,0.201,2,0.7244,0.105,0.776,0.119,-0.34,0.286,0.714,0
12,11/28/2017,0.162218182,0.016090909,0.838272727,0.145545455,5,0,0,0,0,0.264,0,0.961,0.039
1,11/28/2017,0.3612,0,0.894,0.106,7,0.5221,0.13,0.702,0.168,0.4574,0,0.501,0.499
2,11/28/2017,0.4845,0.0605,0.6915,0.248,4,-0.2732,0.08,0.92,0,0,0,1,0
31,11/28/2017,0.331734483,0.041413793,0.75137931,0.207310345,395,0.9961,0.029,0.829,0.142,0.6486,0,0.629,0.371
3,11/28/2017,0.502533333,0.040333333,0.606,0.353666667,3,0,0,1,0,0,0,1,0
8,11/28/2017,0.291,0.027,0.873333333,0.099666667,4,-0.7342,0.09,0.843,0.067,0,0,1,0
3,11/28/2017,0,0.062666667,0.875,0.062666667,2,0.9001,0.055,0.752,0.193,0.3415,0,0.294,0.706
1,11/28/2017,0,0,0,0,4,-0.3382,0.12,0.815,0.066,0,0,1,0
5,11/28/2017,0.6066,0.036,0.5666,0.3974,4,0.8576,0,0.787,0.213,0,0,1,0
5,11/28/2017,-0.08808,0.026,0.974,0,1,-0.3034,0.061,0.939,0,0.6369,0,0.488,0.512
0,11/28/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
5,11/28/2017,0.71526,0.0338,0.5714,0.3944,3,0.9544,0.026,0.769,0.205,0,0,1,0
3,11/28/2017,0.1405,0.039333333,0.573666667,0.053666667,1,0.9821,0,0.712,0.288,0,0,1,0
0,11/28/2017,0,0,0,0,9,0.8176,0,0.926,0.074,0.7845,0,0.639,0.361
11,11/28/2017,0.334290909,0.024090909,0.820272727,0.155727273,3,-0.6808,0.076,0.924,0,0,0,1,0
1,11/28/2017,0.7096,0,0.781,0.219,2,0.7003,0,0.861,0.139,0,0,1,0
13,11/28/2017,0.100115385,0.026692308,0.850153846,0.046230769,4,0.1154,0,0.958,0.042,0,0,1,0
11,11/28/2017,0.042418182,0.068454545,0.822636364,0.108909091,1,-0.0571,0.104,0.796,0.1,0.4939,0,0.758,0.242
1,11/28/2017,-0.296,0.524,0.476,0,1,0,0,1,0,0.6229,0,0.702,0.298
3,11/28/2017,0.198,0,0.943666667,0.056333333,0,0,0,1,0,-0.5242,0.22,0.78,0
5,11/28/2017,0.48588,0.04,0.7062,0.2536,0,0.9426,0,0.738,0.262,0,0,1,0
6,11/28/2017,0.01915,0.026,0.911833333,0.062166667,0,0.4404,0,0.896,0.104,0,0,1,0
58,11/28/2017,0.142060377,0.084716981,0.795301887,0.119924528,318,0,0,1,0,0,0,1,0
2,11/28/2017,0.2091,0,0.9365,0.0635,2,0.34,0.031,0.925,0.044,0.6124,0,0.737,0.263
8,11/28/2017,0.1568875,0.050875,0.87625,0.073,2,0.6498,0.027,0.868,0.105,0,0,1,0
4,11/28/2017,-0.187725,0.08925,0.8495,0.0615,41,0,0,0,0,0.4215,0.055,0.877,0.069
4,11/28/2017,0.217025,0,0.466,0.534,2,-0.4404,0.141,0.805,0.054,-0.296,0.306,0.694,0
7,11/28/2017,0.193385714,0.016,0.915714286,0.068285714,5,0,0,1,0,0,0,1,0
5,11/28/2017,0.0024,0.068833333,0.859833333,0.071333333,1,0.6686,0.028,0.806,0.166,0,0,1,0
36,11/28/2017,0.301155882,0.044852941,0.824352941,0.130794118,19,0.4696,0.026,0.912,0.062,0.6908,0,0.729,0.271
0,11/28/2017,0,0,0,0,10,-0.2422,0.103,0.823,0.074,0,0,1,0
0,11/28/2017,0,0,0,0,0,-0.0772,0.095,0.823,0.082,0.2263,0,0.513,0.487
22,11/28/2017,0.119529412,0.029235294,0.908941176,0.061823529,3,0.8715,0.044,0.696,0.26,0,0,1,0
1,11/28/2017,0.4939,0,0.878,0.122,1,0.755,0,0.849,0.151,0.4019,0,0.722,0.278
6,11/28/2017,-0.034016667,0.275666667,0.573166667,0.151166667,2,-0.451,0.085,0.843,0.071,-0.296,0.423,0.577,0
0,11/28/2017,0,0,0,0,1,0,0,1,0,0.4137,0,0.897,0.103
8,11/28/2017,0.0818,0.118285714,0.546428571,0.335285714,14,0,0,0,0,0.4926,0,0.556,0.444
13,11/28/2017,0.256084615,0.041384615,0.804769231,0.153923077,18,0.9849,0.031,0.854,0.115,-0.296,0.355,0.645,0
0,11/28/2017,0,0,0,0,9,0.794,0.134,0.41,0.456,0.5093,0,0.708,0.292
18,11/28/2017,0.44695,0.024,0.818444444,0.157555556,52,0.8393,0.061,0.782,0.157,0,0,1,0
108,11/28/2017,0.256966981,0.050915094,0.778028302,0.133292453,381,0.9951,0.025,0.767,0.208,0,0,1,0
6,11/28/2017,0.08746,0.0098,0.9142,0.076,2,0,0,0,0,0.5267,0.076,0.725,0.199
9,11/28/2017,0.0267,0.074,0.8305,0.0955,2,0.9646,0.068,0.778,0.154,0.2656,0.324,0.229,0.447
1,11/28/2017,0,0,1,0,1,0.9254,0.076,0.734,0.19,0,0,1,0
0,11/28/2017,0,0,0,0,1,0,0,1,0,0.5684,0,0.88,0.12
15,11/28/2017,0.180576923,0.040923077,0.821615385,0.137461538,52,0,0,0,0,-0.126,0.096,0.904,0
24,11/28/2017,0.139834783,0.099913043,0.805304348,0.094826087,17,0.3991,0.134,0.737,0.129,0,0,1,0
2,11/28/2017,-0.50715,0.071,0.916,0.0125,2,0.3802,0,0.89,0.11,0,0,1,0
2,11/28/2017,0.3485,0.072,0.706,0.222,1,0.8402,0.07,0.726,0.204,0,0,1,0
5,11/28/2017,-0.20642,0.0864,0.8908,0.0228,2,0.7003,0,0.892,0.108,0.6369,0,0.698,0.302
5,11/28/2017,0.62864,0.0458,0.7868,0.1674,2,0.7879,0.035,0.753,0.212,0.2263,0,0.513,0.487
9,11/28/2017,0.325922222,0.097777778,0.651777778,0.250444444,3,0.4939,0.021,0.908,0.072,0.0772,0,0.86,0.14
15,11/28/2017,0.4618,0.007333333,0.6445,0.348166667,19,0.5528,0,0.855,0.145,0,0,1,0
0,11/28/2017,0,0,0,0,8,0.8253,0,0.851,0.149,0.1531,0.153,0.645,0.202
2,11/28/2017,-0.1482,0.0205,0.968,0.012,6,-0.2422,0.103,0.823,0.074,0,0,1,0
7,11/28/2017,-0.149133333,0.098833333,0.843833333,0.057333333,4,0.655,0.071,0.831,0.098,0.6476,0,0.531,0.469
8,11/28/2017,-0.0738,0.063,0.90425,0.03275,1,0.7889,0,0.923,0.077,-0.4404,0.592,0.408,0
9,11/28/2017,0.4625625,0,0.75875,0.24125,22,0.9643,0,0.606,0.394,0.0258,0,0.784,0.216
21,11/28/2017,0.052752632,0.138473684,0.729789474,0.131736842,50,-0.6486,0.138,0.817,0.045,0,0,1,0
2,11/28/2017,0.20995,0,0.132,0.368,4,-0.4019,0.474,0.526,0,-0.4019,1,0,0
9,11/28/2017,0.412888889,0.010333333,0.685777778,0.303777778,26,0.8104,0.045,0.748,0.207,0,0,1,0
25,11/28/2017,0.274284,0.04536,0.78192,0.1328,16,0,0,0,0,0.8677,0,0.749,0.251
8,11/28/2017,0.4296375,0,0.598375,0.276625,7,0.5279,0.061,0.836,0.103,0,0,1,0
4,11/28/2017,0.001425,0.08625,0.8315,0.08225,8,0.8939,0.041,0.861,0.098,0,0,1,0
4,11/27/2017,0,0,1,0,8,0,0,1,0,0,0,1,0
3,11/27/2017,0.047966667,0.032333333,0.931333333,0.036333333,2,0.6808,0,0.772,0.228,0,0,1,0
8,11/27/2017,0.654185714,0.003142857,0.636142857,0.360714286,15,0.9612,0.027,0.501,0.471,0.4926,0,0.653,0.347
48,11/27/2017,0.268293333,0.044466667,0.8338,0.1218,30,0.9681,0.041,0.801,0.158,0,0,1,0
0,11/27/2017,0,0,0,0,1,0,0,1,0,0.7351,0.08,0.641,0.279
52,11/27/2017,0.217692157,0.067137255,0.765647059,0.147627451,50,0.3612,0.081,0.751,0.168,0,0,1,0
0,11/27/2017,0,0,0,0,3,0.9628,0.016,0.869,0.115,0.6114,0,0.667,0.333
2,11/27/2017,0.412,0,0.838,0.162,3,0.2732,0,0.937,0.063,0,0,1,0
1,11/27/2017,0,0,1,0,3,0.9735,0.06,0.754,0.187,-0.0258,0.166,0.613,0.221
124,11/27/2017,0.334148333,0.0867,0.699366667,0.205583333,478,0.9757,0.069,0.77,0.161,-0.4497,0.283,0.717,0
3,11/27/2017,0.086933333,0.034333333,0.602,0.363666667,0,0,0,0,0,0.9011,0,0.754,0.246
1,11/27/2017,0,0,0,0,1,0.1531,0.057,0.889,0.054,0,0,1,0
3,11/27/2017,0.551966667,0,0.714333333,0.285666667,3,0.961,0.045,0.8,0.155,0,0,1,0
3,11/27/2017,0,0,1,0,0,0,0,1,0,0.8225,0.067,0.5,0.433
13,11/27/2017,0.091291667,0.053416667,0.832083333,0.1145,0,0.9397,0.061,0.704,0.235,0,0,1,0
2,11/27/2017,0,0,0,0,0,0.7882,0,0.796,0.204,0.3818,0,0.536,0.464
2,11/27/2017,0.5161,0.027,0.6705,0.3025,2,0.8176,0,0.85,0.15,0,0,1,0
6,11/27/2017,0.30096,0.0156,0.7,0.0844,0,0.9034,0.068,0.763,0.168,-0.4215,0.237,0.763,0
9,11/27/2017,-0.061222222,0.108111111,0.719888889,0.060888889,5,0.5499,0.116,0.677,0.207,0.6369,0,0.656,0.344
7,11/27/2017,0.154566667,0.056666667,0.645166667,0.1315,1,0.8989,0.021,0.891,0.087,0,0,1,0
3,11/27/2017,0,0,1,0,0,0.8216,0.073,0.734,0.194,0,0,1,0
0,11/27/2017,0,0,0,0,5,0,0,0,0,0,0,1,0
3,11/27/2017,0.226466667,0,0.693,0.307,0,-0.1027,0.135,0.865,0,0,0,1,0
2,11/27/2017,0.8396,0.0345,0.566,0.399,25,0.9965,0.012,0.719,0.269,0.4588,0,0.571,0.429
13,11/27/2017,0.194107692,0.002692308,0.902846154,0.094538462,5,0.7536,0.048,0.805,0.147,0.4019,0,0.27,0.73
7,11/27/2017,0.3322,0.016833333,0.8735,0.1095,1,0.6531,0.028,0.858,0.114,0,0,1,0
8,11/27/2017,0.4425625,0.01025,0.802625,0.187,35,0.8871,0,0.804,0.196,0.34,0,0.806,0.194
2,11/27/2017,0.7251,0.0095,0.666,0.3245,6,0.7351,0,0.819,0.181,0.7964,0,0.559,0.441
4,11/27/2017,0.480525,0.04825,0.83525,0.116,3,0.8343,0,0.916,0.084,0,0,1,0
2,11/27/2017,0.2348,0,0.831,0.169,3,0,0,0,0,0,0,1,0
6,11/27/2017,0.213416667,0,0.638,0.362,4,0.5183,0.047,0.851,0.103,0,0,1,0
7,11/27/2017,0.3063,0.005666667,0.835333333,0.159,0,0.8679,0,0.707,0.293,0.296,0,0.476,0.524
14,11/27/2017,0.101714286,0.049928571,0.875428571,0.074642857,3,-0.5188,0.196,0.7,0.104,0,0,1,0
6,11/27/2017,0.22104,0.0104,0.88,0.1096,8,0,0,0,0,0.2263,0,0.863,0.137
1,11/27/2017,0,0,1,0,3,0.9196,0.021,0.784,0.195,0.3818,0,0.794,0.206
16,11/27/2017,0.513566667,0.0466,0.750533333,0.202666667,20,0.9463,0.035,0.836,0.129,-0.4767,0.383,0.617,0
1,11/27/2017,-0.3919,0.112,0.888,0,1,0.128,0.076,0.794,0.13,0,0,1,0
5,11/27/2017,-0.26055,0.17775,0.776,0.04625,1,0,0,0,0,-0.7178,0.229,0.696,0.075
9,11/27/2017,0.284611111,0.010111111,0.903444444,0.086444444,1,0,0,1,0,0,0,1,0
15,11/27/2017,-0.004393333,0.099,0.8474,0.053533333,4,-0.3919,0.119,0.798,0.083,0,0,1,0
1,11/27/2017,0,0,1,0,1,0,0,1,0,0.2942,0,0.945,0.055
8,11/27/2017,-0.12675,0.143875,0.79475,0.061375,7,-0.9072,0.128,0.834,0.039,0.4404,0,0.674,0.326
0,11/27/2017,0,0,0,0,2,0,0,0,0,0,0,1,0
7,11/27/2017,0.042342857,0.083,0.812,0.105,2,0.6296,0.129,0.669,0.202,0.1511,0.256,0.426,0.319
1,11/27/2017,0.9564,0,0.785,0.215,8,0,0,0,0,-0.0258,0.118,0.769,0.113
5,11/27/2017,0.2201,0.0148,0.6116,0.1738,32,0,0,0,0,0.7163,0,0.401,0.599
5,11/27/2017,0,0,1,0,0,0,0,1,0,0.4404,0,0.734,0.266
41,11/27/2017,0.095060526,0.0895,0.788,0.1225,89,0,0,0,0,0,0,1,0
5,11/27/2017,0,0,1,0,8,0.8853,0,0.794,0.206,0,0,1,0
8,11/27/2017,0.1297,0.035625,0.849,0.115375,9,-0.6956,0.083,0.899,0.018,0.0772,0.264,0.44,0.297
4,11/27/2017,0.16355,0,0.971,0.029,3,0.9447,0,0.782,0.218,0,0,1,0
0,11/27/2017,0,0,0,0,1,0,0,1,0,-0.5267,0.173,0.827,0
0,11/27/2017,0,0,0,0,0,0,0,1,0,0.4926,0,0.385,0.615
7,11/27/2017,0.208414286,0.051571429,0.679857143,0.268571429,12,0.6476,0,0.931,0.069,0,0,1,0
1,11/27/2017,0,0,1,0,2,0,0,1,0,-0.0516,0.043,0.957,0
11,11/27/2017,0.06138,0.0494,0.7857,0.1649,18,-0.4632,0.109,0.814,0.077,0,0,1,0
1,11/27/2017,0.3182,0,0.813,0.187,26,0,0,0,0,0,0,1,0
0,11/27/2017,0,0,0,0,0,0,0,1,0,0,0,1,0
5,11/27/2017,0.5161,0.03425,0.53125,0.4345,3,0,0,1,0,-0.128,0.714,0.286,0
3,11/27/2017,-0.05135,0.0835,0.9165,0,8,0,0,0,0,0.4215,0,0.859,0.141
4,11/27/2017,0.659366667,0.009666667,0.72,0.270333333,6,0.9752,0.052,0.789,0.159,0.3612,0,0.444,0.556
4,11/27/2017,0.2474,0,0.301333333,0.365333333,1,0.3612,0,0.872,0.128,0,0,1,0
